Node Number	X Location (m)	Y Location (m)	Z Location (m)	
7008	-1.324e-002	-2.7017e-003	0.	
7009	-1.2711e-002	-4.5298e-003	0.	
7010	-1.5222e-004	-2.1316e-002	0.	
7011	-5.5433e-003	1.596e-002	0.	
7012	1.0552e-002	2.0173e-002	0.	
7013	-6.6025e-003	-1.9089e-002	0.	
7014	1.6106e-002	6.1645e-003	0.	
7015	3.639e-003	-1.3432e-002	0.	
7016	1.7517e-002	3.4033e-003	0.	
7017	1.7415e-002	5.0777e-003	0.	
7018	1.6341e-002	3.2342e-003	0.	
7019	-8.2317e-003	4.4824e-004	0.	
7020	7.9433e-004	2.1706e-002	0.	
7021	2.1826e-002	-3.145e-004	0.	
7022	3.5996e-003	1.4948e-002	0.	
7023	2.8336e-003	-1.7498e-002	0.	
7024	-1.5449e-002	-3.1524e-003	0.	
7025	-3.6886e-003	-2.1709e-003	0.	
7026	1.2737e-003	-1.7568e-002	0.	
7027	-6.2785e-003	-3.1507e-003	0.	
7028	-1.4812e-002	1.2966e-002	0.	
7029	2.177e-002	-1.1604e-002	0.	
7030	5.1382e-003	-2.0895e-002	0.	
7031	-1.9477e-003	-1.5079e-002	0.	
7032	2.2834e-002	-2.0141e-003	0.	
7033	5.0219e-003	6.7545e-003	0.	
7034	-1.5161e-002	4.5649e-003	0.	
7035	-4.6973e-004	-1.247e-002	0.	
7036	-9.3134e-003	-1.9126e-002	0.	
7037	5.0387e-003	-2.1748e-002	0.	
7038	3.2902e-003	2.3628e-002	0.	
7039	-1.0281e-002	1.092e-002	0.	
7040	-1.4474e-002	-1.1496e-002	0.	
7041	1.6927e-002	-4.3624e-003	0.	
7042	-1.8757e-003	-1.3862e-002	0.	
7043	-2.1946e-002	-1.1185e-002	0.	
7044	-9.7698e-003	1.0796e-002	0.	
7045	1.0783e-002	-1.6917e-002	0.	
7046	-2.2506e-002	-9.7409e-003	0.	
7047	-4.4003e-003	-2.011e-002	0.	
7048	-1.7285e-002	-6.3937e-003	0.	
7049	1.1446e-002	1.1181e-002	0.	
7050	1.014e-002	-1.557e-002	0.	
7051	1.3317e-002	1.5677e-002	0.	
7052	6.1952e-003	1.1001e-002	0.	
7053	1.0916e-002	-6.3578e-003	0.	
7054	5.0367e-003	2.3342e-002	0.	
7055	-1.107e-002	5.0332e-004	0.	
7056	2.1298e-002	-9.4032e-003	0.	
7057	5.5613e-003	-1.7861e-002	0.	
7058	4.1075e-003	-5.9875e-004	0.	
7059	4.1262e-003	-1.0062e-003	0.	
7060	-2.2906e-002	2.6956e-003	0.	
7061	-2.2431e-002	-5.5076e-003	0.	
7062	1.9601e-002	6.5835e-003	0.	
7063	1.7785e-003	2.0556e-002	0.	
7064	1.6983e-002	1.0136e-002	0.	
7065	-3.6425e-003	2.3911e-002	0.	
7066	1.4293e-002	1.5583e-003	0.	
7067	1.1434e-002	-1.9426e-002	0.	
7068	-7.7444e-003	1.0407e-002	0.	
7069	1.6522e-002	1.4061e-002	0.	
7070	6.069e-003	-1.9312e-002	0.	
7071	1.2518e-002	-1.6132e-002	0.	
7072	-7.7581e-003	-2.3418e-002	0.	
7073	2.1013e-002	-9.7105e-003	0.	
7074	1.3403e-003	-1.4563e-002	0.	
7075	1.1844e-002	-1.3854e-002	0.	
7076	1.7864e-002	4.8344e-004	0.	
7077	2.1835e-002	-1.0222e-002	0.	
7078	-1.9775e-002	-1.0076e-002	0.	
7079	7.158e-003	-1.1953e-002	0.	
7080	5.5182e-003	-1.3606e-002	0.	
7081	-1.548e-002	-1.1647e-002	0.	
7082	-1.1054e-002	-5.6605e-004	0.	
7083	8.5797e-003	-2.2936e-002	0.	
7084	-8.4731e-003	-2.454e-003	0.	
7085	1.3069e-002	-1.3952e-002	0.	
7086	-1.8077e-002	-3.1737e-003	0.	
7087	-6.625e-003	-4.4403e-003	0.	
7088	2.1333e-002	1.9492e-003	0.	
7089	1.2059e-002	1.075e-002	0.	
7090	8.1299e-003	1.4354e-002	0.	
7091	-6.7497e-003	-2.0227e-002	0.	
7092	1.0404e-002	-5.8648e-003	0.	
7093	1.4315e-003	2.4584e-002	0.	
7094	-1.7402e-002	1.8029e-003	0.	
7095	3.8655e-003	1.7247e-002	0.	
7096	3.6215e-003	1.6969e-002	0.	
7097	2.2711e-003	1.7909e-002	0.	
7098	2.1166e-002	-1.4893e-003	0.	
7099	-1.2189e-002	-1.3794e-002	0.	
7100	2.0871e-002	7.3513e-003	0.	
7101	9.4756e-003	7.5593e-003	0.	
7102	9.6724e-004	-2.3527e-002	0.	
7103	-5.5447e-003	7.9548e-003	0.	
7104	5.7297e-003	-2.2531e-003	0.	
7105	-1.2108e-002	-1.8612e-003	0.	
7106	2.1473e-002	-6.5218e-003	0.	
7107	-1.9903e-003	-1.081e-002	0.	
7108	-3.4721e-004	-9.7165e-003	0.	
7109	-2.1129e-002	-1.1849e-002	0.	
7110	-2.0785e-002	-1.2198e-002	0.	
7111	-1.3403e-002	1.1006e-002	0.	
7112	5.8885e-003	1.9816e-002	0.	
7113	1.1879e-002	6.5548e-003	0.	
7114	-1.9458e-002	1.2259e-002	0.	
7115	-3.4257e-003	-1.799e-002	0.	
7116	2.0493e-002	6.1853e-003	0.	
7117	1.4411e-002	-6.4166e-003	0.	
7118	1.919e-002	8.8557e-004	0.	
7119	2.1079e-002	-1.0631e-003	0.	
7120	1.017e-002	1.7062e-002	0.	
7121	1.0643e-002	1.5671e-002	0.	
7122	2.4538e-003	-1.9131e-003	0.	
7123	-2.0406e-002	-3.5504e-003	0.	
7124	1.4414e-002	-2.2686e-003	0.	
7125	-2.1191e-003	1.5271e-002	0.	
7126	-1.0327e-002	2.0472e-002	0.	
7127	1.9592e-002	-1.496e-002	0.	
7128	1.893e-002	-1.5129e-002	0.	
7129	9.2256e-003	-1.8523e-002	0.	
7130	2.3698e-002	6.1521e-003	0.	
7131	1.9171e-002	1.1963e-002	0.	
7132	-5.6661e-003	-2.2362e-002	0.	
7133	1.9841e-003	2.1026e-002	0.	
7134	1.2859e-002	-1.9789e-002	0.	
7135	-1.1785e-002	9.4384e-003	0.	
7136	1.2348e-002	4.1218e-003	0.	
7137	-1.3578e-002	-7.719e-003	0.	
7138	-4.3672e-003	7.1543e-003	0.	
7139	4.3317e-003	2.8216e-003	0.	
7140	1.9579e-002	1.0753e-002	0.	
7141	-1.2261e-002	1.9318e-002	0.	
7142	3.9544e-003	-2.5056e-003	0.	
7143	-1.9817e-003	-1.5445e-002	0.	
7144	-1.0611e-002	1.7327e-002	0.	
7145	-2.0736e-002	4.7948e-003	0.	
7146	1.9726e-002	3.3912e-003	0.	
7147	-1.0001e-002	6.8226e-003	0.	
7148	-1.1393e-002	2.1835e-002	0.	
7149	2.2616e-002	9.3339e-003	0.	
7150	-1.5775e-003	-1.5812e-002	0.	
7151	2.7819e-004	-1.4243e-002	0.	
7152	-9.5259e-003	1.4787e-002	0.	
7153	7.0825e-003	2.5678e-003	0.	
7154	-8.3895e-004	-1.7331e-002	0.	
7155	-1.5958e-003	-1.8427e-002	0.	
7156	2.05e-002	-9.2495e-003	0.	
7157	-2.1573e-002	2.5194e-003	0.	
7158	-1.2573e-002	9.1772e-003	0.	
7159	3.5582e-003	-1.6562e-002	0.	
7160	2.0977e-002	-1.072e-002	0.	
7161	1.7525e-002	-1.6451e-002	0.	
7162	-1.6093e-002	-4.3968e-003	0.	
7163	-1.8991e-002	-3.4567e-003	0.	
7164	2.1329e-003	7.8414e-003	0.	
7165	-1.5841e-002	-1.7012e-002	0.	
7166	9.0356e-003	-5.5472e-003	0.	
7167	-2.0876e-002	4.4214e-003	0.	
7168	-5.057e-003	4.0522e-003	0.	
7169	2.5974e-003	8.3649e-003	0.	
7170	-3.1787e-003	-2.3899e-002	0.	
7171	1.4589e-002	-1.8664e-002	0.	
7172	-1.4705e-002	-6.1852e-003	0.	
7173	-9.6882e-003	-1.9331e-002	0.	
7174	-3.1232e-003	3.3842e-003	0.	
7175	1.9214e-002	1.5373e-003	0.	
7176	1.1357e-002	-1.763e-002	0.	
7177	-8.8695e-003	-1.2965e-002	0.	
7178	1.7597e-002	1.5477e-002	0.	
7179	2.3173e-003	-2.0913e-002	0.	
7180	-1.147e-002	-1.4581e-002	0.	
7181	-1.5639e-002	1.5796e-002	0.	
7182	1.3445e-002	4.2528e-003	0.	
7183	-8.3052e-003	-2.1896e-002	0.	
7184	1.1823e-002	-2.1009e-002	0.	
7185	1.7006e-002	-8.2569e-003	0.	
7186	-1.3489e-002	1.6646e-002	0.	
7187	-1.0187e-002	1.7304e-002	0.	
7188	-4.8838e-003	1.492e-002	0.	
7189	-2.525e-003	1.8539e-002	0.	
7190	9.8857e-003	-1.6967e-002	0.	
7191	4.9148e-003	-1.9478e-002	0.	
7192	5.1804e-003	-1.7646e-002	0.	
7193	-2.8869e-003	-1.4452e-002	0.	
7194	8.2468e-004	1.7744e-002	0.	
7195	1.3838e-002	8.3704e-003	0.	
7196	-1.8983e-002	-1.5685e-002	0.	
7197	-8.8836e-005	-1.7042e-002	0.	
7198	-3.9104e-003	3.9568e-003	0.	
7199	-5.7229e-003	1.8647e-002	0.	
7200	8.7911e-003	-1.7925e-002	0.	
7201	-8.6198e-003	-1.7947e-002	0.	
7202	-1.4136e-002	1.8085e-002	0.	
7203	1.0377e-002	-1.7759e-002	0.	
7204	-1.5165e-002	1.1433e-002	0.	
7205	1.5948e-002	2.9606e-003	0.	
7206	-2.3471e-002	4.804e-003	0.	
7207	8.2634e-003	-4.0026e-003	0.	
7208	-9.9831e-003	-4.2936e-003	0.	
7209	9.2485e-003	1.9415e-002	0.	
7210	1.2581e-002	-1.6935e-002	0.	
7211	-1.0293e-002	5.2765e-003	0.	
7212	-1.1896e-002	-7.9781e-004	0.	
7213	1.2243e-002	-1.8386e-002	0.	
7214	1.5873e-003	7.0838e-004	0.	
7215	-1.9678e-002	1.1289e-003	0.	
7216	6.2104e-003	-1.7229e-002	0.	
7217	-1.5618e-002	-5.2608e-003	0.	
7218	3.9846e-003	2.422e-002	0.	
7219	5.4803e-003	-1.6781e-002	0.	
7220	2.1538e-004	-2.3691e-002	0.	
7221	2.0903e-002	1.2726e-002	0.	
7222	3.7254e-003	-2.2203e-002	0.	
7223	-1.6729e-002	1.4277e-002	0.	
7224	-1.8199e-002	1.2552e-002	0.	
7225	-1.8367e-002	1.34e-002	0.	
7226	-1.801e-002	1.1843e-002	0.	
7227	-1.2065e-003	1.713e-002	0.	
7228	-1.9238e-003	1.5984e-002	0.	
7229	-9.4944e-004	-1.3955e-002	0.	
7230	-7.4177e-004	-1.5655e-002	0.	
7231	-1.2993e-002	-5.2922e-003	0.	
7232	-1.7155e-002	4.0006e-004	0.	
7233	-1.5878e-002	1.4061e-003	0.	
7234	1.0436e-002	-2.4664e-003	0.	
7235	-1.9362e-002	-1.1954e-002	0.	
7236	-4.6725e-003	-4.631e-003	0.	
7237	-4.9328e-003	-4.98e-003	0.	
7238	-9.2114e-003	1.8324e-003	0.	
7239	3.5105e-003	-2.2632e-003	0.	
7240	9.1478e-003	-4.386e-003	0.	
7241	7.5043e-003	-1.9866e-002	0.	
7242	8.0951e-003	-1.7879e-002	0.	
7243	-2.0427e-002	4.1345e-003	0.	
7244	5.4388e-003	1.6669e-002	0.	
7245	2.2292e-002	-1.0221e-002	0.	
7246	-9.4525e-003	6.8773e-003	0.	
7247	1.2131e-003	-1.0772e-002	0.	
7248	-1.9587e-002	6.0213e-004	0.	
7249	3.1175e-003	-6.7238e-003	0.	
7250	5.3771e-003	2.4075e-002	0.	
7251	-1.5083e-003	-2.3626e-002	0.	
7252	-7.399e-003	1.3934e-002	0.	
7253	1.8691e-002	-1.3363e-002	0.	
7254	-5.3604e-003	-1.8445e-002	0.	
7255	-1.8091e-002	-5.8749e-004	0.	
7256	1.2629e-002	5.7453e-003	0.	
7257	6.6795e-004	2.2452e-002	0.	
7258	-3.2428e-004	-9.7347e-004	0.	
7259	-1.8705e-002	-7.4754e-003	0.	
7260	-1.1129e-002	1.0002e-002	0.	
7261	5.8464e-003	-2.0619e-002	0.	
7262	-5.7314e-003	6.3053e-003	0.	
7263	8.772e-003	4.9606e-003	0.	
7264	-2.1838e-002	1.1098e-002	0.	
7265	-1.257e-003	1.981e-002	0.	
7266	4.9615e-003	2.4092e-002	0.	
7267	1.5734e-002	-8.8607e-004	0.	
7268	7.0712e-003	6.8826e-003	0.	
7269	-8.8981e-003	-7.3772e-003	0.	
7270	4.7342e-003	1.0443e-002	0.	
7271	-5.9495e-003	-4.5068e-003	0.	
7272	-2.8243e-003	-1.3755e-002	0.	
7273	1.4376e-003	4.8031e-003	0.	
7274	3.6778e-003	2.0893e-002	0.	
7275	1.9464e-003	2.3046e-002	0.	
7276	1.3721e-002	-8.4758e-003	0.	
7277	3.6662e-003	1.8286e-002	0.	
7278	-3.8923e-003	2.4281e-002	0.	
7279	-2.2047e-002	-8.1424e-003	0.	
7280	1.0668e-002	-1.2201e-002	0.	
7281	8.7468e-003	-1.5473e-002	0.	
7282	1.1282e-002	-3.4702e-003	0.	
7283	-2.194e-002	5.4314e-003	0.	
7284	4.5853e-003	-2.0821e-002	0.	
7285	1.4612e-002	-5.5184e-003	0.	
7286	8.1436e-003	1.3515e-002	0.	
7287	5.0898e-003	-1.6042e-002	0.	
7288	4.7251e-003	-1.697e-002	0.	
7289	7.2108e-003	1.772e-002	0.	
7290	1.3569e-002	-7.1919e-003	0.	
7291	-1.0282e-002	1.2918e-002	0.	
7292	1.7693e-002	1.0723e-002	0.	
7293	-2.2767e-002	9.3076e-003	0.	
7294	-2.0007e-002	-5.2844e-003	0.	
7295	-1.6436e-002	-1.4269e-003	0.	
7296	-1.6191e-002	-1.6415e-003	0.	
7297	1.479e-002	-1.1171e-002	0.	
7298	1.1199e-004	-1.3494e-002	0.	
7299	-4.5403e-003	1.8897e-002	0.	
7300	-1.5639e-002	1.5394e-002	0.	
7301	5.3055e-003	-1.5662e-002	0.	
7302	-3.3017e-004	-1.6536e-002	0.	
7303	1.1446e-002	-1.179e-002	0.	
7304	-1.602e-002	-1.4673e-002	0.	
7305	2.223e-002	1.7406e-003	0.	
7306	1.2409e-002	1.2366e-002	0.	
7307	1.6473e-002	1.1046e-002	0.	
7308	1.5628e-002	1.2286e-002	0.	
7309	-5.6227e-004	1.9662e-002	0.	
7310	1.1299e-002	1.3487e-002	0.	
7311	-9.811e-003	-1.9348e-003	0.	
7312	-8.5874e-003	9.4213e-003	0.	
7313	2.0081e-002	2.2706e-004	0.	
7314	-1.8999e-002	1.5627e-002	0.	
7315	1.3492e-002	-1.5685e-002	0.	
7316	9.8971e-003	1.9818e-002	0.	
7317	-5.0251e-003	-2.185e-002	0.	
7318	-4.4076e-003	-2.1367e-002	0.	
7319	1.682e-003	-1.6152e-002	0.	
7320	-1.1321e-002	1.7997e-003	0.	
7321	9.4292e-003	-1.4008e-002	0.	
7322	-1.8661e-002	-1.2232e-002	0.	
7323	1.4615e-002	1.4167e-002	0.	
7324	6.2389e-003	-2.3466e-002	0.	
7325	1.8055e-002	9.584e-003	0.	
7326	2.7458e-003	3.5005e-003	0.	
7327	-8.8169e-003	-1.3292e-002	0.	
7328	2.0731e-002	1.0702e-002	0.	
7329	-2.9155e-003	1.6461e-002	0.	
7330	1.3132e-002	3.0698e-003	0.	
7331	1.0314e-002	1.3004e-002	0.	
7332	-1.1712e-002	-5.7192e-003	0.	
7333	-1.5142e-002	-8.6118e-003	0.	
7334	1.1839e-003	-1.4977e-002	0.	
7335	1.3231e-003	-2.3294e-002	0.	
7336	1.2599e-002	-1.0819e-002	0.	
7337	9.205e-003	-1.913e-002	0.	
7338	1.057e-002	-3.9342e-003	0.	
7339	2.3916e-002	-5.6204e-003	0.	
7340	-1.4278e-002	1.6697e-002	0.	
7341	2.0318e-002	1.4643e-003	0.	
7342	6.3931e-003	3.4506e-004	0.	
7343	-1.2604e-002	3.7882e-003	0.	
7344	1.5979e-002	-1.829e-002	0.	
7345	5.5814e-003	-2.337e-002	0.	
7346	-2.4476e-002	-3.1764e-003	0.	
7347	1.2727e-002	8.4934e-003	0.	
7348	-1.1849e-002	2.0007e-002	0.	
7349	-1.3724e-002	6.0417e-003	0.	
7350	-1.0615e-002	5.0089e-003	0.	
7351	-1.27e-002	-1.3094e-002	0.	
7352	-1.8164e-003	9.005e-003	0.	
7353	-1.6197e-002	-1.6678e-002	0.	
7354	1.9372e-002	-2.2766e-003	0.	
7355	2.1512e-002	-6.9225e-003	0.	
7356	2.1839e-002	-7.2724e-003	0.	
7357	4.0835e-003	2.0346e-002	0.	
7358	7.5745e-003	6.1602e-003	0.	
7359	2.3469e-002	-3.5993e-003	0.	
7360	-1.2332e-002	8.8049e-003	0.	
7361	-5.8795e-003	1.6189e-002	0.	
7362	-4.002e-003	2.072e-002	0.	
7363	-4.7333e-003	2.051e-002	0.	
7364	1.2768e-002	-1.3703e-002	0.	
7365	-1.6377e-002	8.834e-003	0.	
7366	-6.4018e-003	-6.8237e-003	0.	
7367	1.2908e-002	-1.4489e-002	0.	
7368	1.3661e-002	-1.2937e-002	0.	
7369	2.1878e-002	6.4354e-003	0.	
7370	4.1119e-003	1.3062e-002	0.	
7371	5.5878e-003	4.0811e-003	0.	
7372	6.2515e-003	3.4989e-003	0.	
7373	7.0044e-003	8.3787e-003	0.	
7374	5.5075e-003	9.3935e-003	0.	
7375	4.0466e-004	-1.8498e-002	0.	
7376	1.7514e-002	1.2545e-002	0.	
7377	1.4333e-002	1.4587e-002	0.	
7378	1.0581e-002	-6.2431e-005	0.	
7379	-1.446e-002	-1.6011e-002	0.	
7380	2.2335e-002	5.8342e-003	0.	
7381	1.7556e-002	-9.8592e-003	0.	
7382	5.6945e-004	5.6585e-003	0.	
7383	-7.7143e-003	-2.2936e-003	0.	
7384	5.3599e-003	-1.277e-002	0.	
7385	-1.9698e-002	9.4072e-003	0.	
7386	1.4864e-002	-1.8899e-002	0.	
7387	1.9732e-002	2.8279e-003	0.	
7388	-1.829e-002	-1.3277e-002	0.	
7389	8.377e-003	1.3161e-003	0.	
7390	2.1989e-002	-9.8219e-003	0.	
7391	-3.803e-003	-1.6828e-002	0.	
7392	1.1476e-002	1.245e-002	0.	
7393	-2.1213e-003	-1.0046e-002	0.	
7394	-2.1596e-004	-1.0481e-002	0.	
7395	-1.1324e-003	-9.7352e-003	0.	
7396	-1.0906e-003	-9.1855e-003	0.	
7397	-1.2072e-003	-1.0792e-002	0.	
7398	-1.2561e-003	-1.1342e-002	0.	
7399	-9.1118e-003	-1.2259e-002	0.	
7400	-1.6788e-002	1.5131e-002	0.	
7401	-1.8474e-002	-2.2346e-003	0.	
7402	-6.6024e-005	-1.9359e-002	0.	
7403	5.3454e-003	2.0338e-002	0.	
7404	-6.2722e-003	-2.363e-002	0.	
7405	-5.0198e-003	2.3535e-002	0.	
7406	-7.0922e-003	-2.1651e-002	0.	
7407	-9.6676e-003	2.5782e-003	0.	
7408	-9.6351e-003	2.8894e-003	0.	
7409	1.0237e-003	-1.9745e-002	0.	
7410	2.7917e-004	-1.799e-002	0.	
7411	-8.9234e-004	-1.8043e-002	0.	
7412	-1.1632e-003	-1.7561e-002	0.	
7413	-2.82e-003	6.3845e-003	0.	
7414	-1.5316e-002	3.4166e-004	0.	
7415	1.9913e-002	-1.0431e-002	0.	
7416	1.135e-002	-1.4024e-002	0.	
7417	1.4292e-002	3.6237e-003	0.	
7418	6.4638e-004	2.0481e-002	0.	
7419	1.4336e-002	9.6152e-003	0.	
7420	-1.1051e-002	-4.9329e-003	0.	
7421	1.6923e-002	-1.5183e-002	0.	
7422	8.7539e-003	-1.8446e-002	0.	
7423	1.6481e-002	-1.5877e-002	0.	
7424	7.7366e-004	9.1843e-003	0.	
7425	-1.8258e-002	-4.6001e-003	0.	
7426	2.0563e-002	9.49e-004	0.	
7427	1.4373e-002	1.8996e-002	0.	
7428	-1.9749e-002	-4.2137e-003	0.	
7429	2.1595e-002	4.5831e-003	0.	
7430	2.0162e-002	9.6082e-004	0.	
7431	4.3192e-003	7.5284e-003	0.	
7432	-9.6961e-003	-1.4059e-003	0.	
7433	-1.2707e-002	1.5319e-002	0.	
7434	1.0469e-002	-7.9973e-003	0.	
7435	-1.9154e-002	-1.2277e-003	0.	
7436	2.0172e-002	-2.4987e-003	0.	
7437	-2.3368e-002	-7.4738e-003	0.	
7438	1.2624e-002	-2.0569e-002	0.	
7439	3.2204e-003	6.9741e-003	0.	
7440	-3.4308e-003	-1.3646e-003	0.	
7441	5.3223e-003	-1.7171e-002	0.	
7442	7.2056e-003	-2.2051e-002	0.	
7443	-4.8165e-003	-2.3693e-002	0.	
7444	-8.3065e-003	1.3892e-002	0.	
7445	-1.2781e-002	2.6228e-003	0.	
7446	-1.1606e-002	2.1767e-003	0.	
7447	3.779e-003	2.3169e-002	0.	
7448	1.8563e-002	1.0557e-002	0.	
7449	-1.1938e-002	1.6739e-002	0.	
7450	1.3681e-003	1.6367e-002	0.	
7451	-1.116e-003	-1.3043e-002	0.	
7452	-1.1847e-002	-1.5308e-002	0.	
7453	-1.1005e-002	-1.6782e-002	0.	
7454	-1.6878e-002	-2.1424e-003	0.	
7455	1.8788e-003	4.17e-003	0.	
7456	-1.6893e-002	-6.6279e-003	0.	
7457	-1.5212e-002	-1.6298e-002	0.	
7458	-6.7267e-003	7.1881e-003	0.	
7459	-1.1692e-002	-1.9958e-002	0.	
7460	-2.2383e-002	-2.1957e-003	0.	
7461	-8.7732e-003	1.6781e-002	0.	
7462	-8.8258e-003	1.7091e-002	0.	
7463	-1.4495e-002	1.1357e-002	0.	
7464	-1.2575e-002	1.0884e-002	0.	
7465	-1.3194e-003	-2.4069e-002	0.	
7466	-7.1921e-003	2.8946e-003	0.	
7467	-1.0639e-002	-1.6886e-003	0.	
7468	1.0895e-002	-2.1558e-002	0.	
7469	1.6761e-002	-1.6183e-002	0.	
7470	-6.4025e-003	-1.6209e-002	0.	
7471	-1.838e-003	1.9412e-002	0.	
7472	-1.186e-002	2.0428e-002	0.	
7473	1.892e-002	8.32e-003	0.	
7474	1.6023e-002	-1.7567e-002	0.	
7475	-9.2619e-003	-1.1399e-002	0.	
7476	1.7141e-003	-1.9077e-002	0.	
7477	1.2453e-002	1.5418e-002	0.	
7478	1.6195e-002	2.6808e-003	0.	
7479	-1.5814e-002	-1.031e-003	0.	
7480	7.8229e-003	4.3248e-003	0.	
7481	9.1769e-004	1.9042e-002	0.	
7482	1.7297e-002	1.7024e-003	0.	
7483	-1.7041e-002	9.3748e-003	0.	
7484	7.0321e-003	1.5051e-002	0.	
7485	-1.3449e-002	-1.9531e-002	0.	
7486	-9.3993e-003	4.2216e-003	0.	
7487	-1.7942e-002	5.8679e-003	0.	
7488	-1.7614e-002	5.9349e-003	0.	
7489	1.869e-002	7.4983e-004	0.	
7490	-3.7111e-003	-1.9634e-002	0.	
7491	1.1616e-002	9.8874e-003	0.	
7492	8.736e-004	1.297e-002	0.	
7493	9.9979e-004	1.3297e-002	0.	
7494	1.6494e-002	-4.2684e-003	0.	
7495	1.3895e-002	-4.7565e-003	0.	
7496	-2.328e-002	-2.9921e-003	0.	
7497	1.4445e-002	1.293e-002	0.	
7498	-1.3802e-002	-8.0866e-003	0.	
7499	1.5439e-002	1.7678e-002	0.	
7500	1.647e-002	-2.0946e-003	0.	
7501	4.3929e-003	5.0553e-003	0.	
7502	-1.3978e-002	-2.0201e-002	0.	
7503	-1.2477e-002	2.8368e-005	0.	
7504	2.1961e-002	4.6304e-003	0.	
7505	-1.2561e-002	8.2688e-003	0.	
7506	-1.466e-002	7.1762e-003	0.	
7507	-1.4593e-002	7.6222e-003	0.	
7508	1.1211e-002	2.1337e-003	0.	
7509	-1.1599e-002	4.6966e-003	0.	
7510	-4.631e-003	-1.0739e-002	0.	
7511	-3.3808e-003	-6.8387e-003	0.	
7512	1.533e-002	-7.6994e-004	0.	
7513	1.6548e-002	-7.4432e-003	0.	
7514	2.3867e-003	-1.5268e-002	0.	
7515	2.3027e-003	-1.1931e-002	0.	
7516	2.0567e-002	-4.6991e-004	0.	
7517	1.0729e-002	-1.5193e-002	0.	
7518	-2.0397e-002	1.0363e-002	0.	
7519	-1.3878e-002	-4.2503e-003	0.	
7520	1.511e-003	-1.9943e-002	0.	
7521	1.8656e-002	-9.621e-005	0.	
7522	1.256e-002	-1.9408e-002	0.	
7523	2.5391e-003	-1.2428e-002	0.	
7524	3.405e-003	-1.7056e-002	0.	
7525	-1.5443e-002	-9.3709e-003	0.	
7526	-1.7394e-002	6.3326e-003	0.	
7527	-9.2688e-003	1.4464e-002	0.	
7528	-1.2524e-002	1.6848e-002	0.	
7529	8.0026e-003	3.8363e-003	0.	
7530	1.1812e-002	-1.9604e-002	0.	
7531	3.9417e-003	-1.8262e-002	0.	
7532	4.4106e-003	-1.6746e-002	0.	
7533	-1.3813e-002	5.6047e-003	0.	
7534	-1.3074e-002	5.6458e-003	0.	
7535	-1.4364e-002	3.5503e-003	0.	
7536	-8.517e-003	2.2538e-002	0.	
7537	-5.5378e-003	-2.3999e-002	0.	
7538	-4.478e-003	1.7363e-002	0.	
7539	1.9054e-002	-3.0704e-003	0.	
7540	2.7942e-003	-1.2857e-002	0.	
7541	-6.3379e-004	-1.356e-002	0.	
7542	5.9043e-003	-1.8903e-002	0.	
7543	-3.3884e-004	-3.0484e-003	0.	
7544	-1.1625e-002	1.2702e-002	0.	
7545	-2.1419e-002	1.5477e-003	0.	
7546	-4.9431e-003	-2.2775e-002	0.	
7547	-1.9701e-002	-1.0591e-002	0.	
7548	5.8174e-003	-2.3958e-002	0.	
7549	8.6477e-003	5.7338e-003	0.	
7550	-1.6921e-002	-7.767e-003	0.	
7551	9.0345e-003	6.8409e-003	0.	
7552	-1.4468e-002	-2.3493e-003	0.	
7553	-1.7284e-002	1.4392e-002	0.	
7554	-2.6783e-003	1.9188e-002	0.	
7555	-6.4737e-003	-1.0574e-002	0.	
7556	-1.646e-002	6.6875e-003	0.	
7557	1.1121e-002	1.7018e-002	0.	
7558	8.9846e-003	4.5984e-003	0.	
7559	1.0531e-002	-1.4138e-002	0.	
7560	1.6836e-002	7.2904e-003	0.	
7561	1.6389e-002	7.1613e-003	0.	
7562	1.8885e-002	3.6862e-004	0.	
7563	1.6472e-002	1.8117e-002	0.	
7564	-1.6909e-002	1.7175e-002	0.	
7565	1.2233e-002	-5.9477e-003	0.	
7566	1.1621e-003	2.1038e-002	0.	
7567	1.3244e-002	1.516e-002	0.	
7568	-2.6513e-003	-1.282e-002	0.	
7569	-1.4974e-002	1.7574e-002	0.	
7570	-8.037e-003	-1.3628e-003	0.	
7571	-5.3165e-004	2.0223e-002	0.	
7572	1.9243e-002	1.1522e-002	0.	
7573	-2.0284e-002	-5.7351e-003	0.	
7574	1.913e-003	2.1784e-002	0.	
7575	1.2628e-002	-5.1537e-003	0.	
7576	-2.5474e-003	1.8143e-002	0.	
7577	-2.2685e-002	3.9343e-003	0.	
7578	-2.0412e-002	-1.0664e-002	0.	
7579	-4.6491e-003	-1.5625e-002	0.	
7580	2.0649e-002	-9.4524e-004	0.	
7581	-8.5302e-003	5.4177e-003	0.	
7582	-8.7889e-003	-1.872e-002	0.	
7583	1.7201e-002	-1.5479e-002	0.	
7584	1.1486e-003	9.6305e-003	0.	
7585	1.6904e-002	1.7723e-002	0.	
7586	-1.876e-002	8.1411e-003	0.	
7587	1.7987e-002	-4.436e-003	0.	
7588	9.7791e-003	-2.5065e-003	0.	
7589	-1.4833e-002	3.0366e-003	0.	
7590	-7.6115e-003	1.6909e-002	0.	
7591	-7.6629e-003	1.7239e-002	0.	
7592	1.4652e-002	-4.8977e-003	0.	
7593	1.6441e-002	-1.1339e-002	0.	
